	       time	   Inlet_SPL_db       Origin_SPL_db     Top_Wall_SPL_db	 Bottom_Wall_SPL_db	  Outlet_SPL_db
             0.0208   0.000976546539729   0.000594624449215  -1.43243569176e-07   3.17915119288e-08  -1.28081037058e-07
              0.021    0.00090460616517   0.000331371608642  -1.36480453647e-07   6.96427169217e-08  -1.14499627375e-07
             0.0212   0.000495561870826  -6.31601565174e-05  -1.25908579151e-07   1.43187585908e-07  -9.12528544073e-08
             0.0214  -0.000117873875196  -0.000436996063102  -1.09524123843e-07   2.64334867393e-07  -5.63547845174e-08
             0.0216  -0.000702141274718  -0.000644781903028   -8.5550044844e-08   4.39449639304e-07  -8.99990924788e-09
             0.0218    -0.0010170156369   -0.00060646914179  -5.35643204838e-08   6.56925920276e-07   4.59216664601e-08
              0.022  -0.000939890479611  -0.000334571352619  -1.60399697775e-08   8.75604118562e-07   9.69139946217e-08
             0.0222  -0.000508123378864   6.87134504568e-05   2.18855084032e-08   1.03980489587e-06   1.31832389638e-07
             0.0224   0.000119067846295   0.000448186446284   5.42707541608e-08   1.10585320164e-06     1.442333249e-07
             0.0226   0.000710701679448    0.00065574165389   7.76168564189e-08   1.07487755117e-06   1.40312520641e-07
             0.0228    0.00103517330034    0.00060665706883   9.33934348949e-08   1.00281304175e-06   1.36631131673e-07
              0.023   0.000962959080584   0.000312388409167   1.06651629373e-07   9.59334042822e-07   1.46239968752e-07
             0.0232   0.000524200375708  -0.000121718809226   1.21638572006e-07   9.71839144802e-07    1.6781225648e-07
             0.0234  -0.000116783893335  -0.000534797180684   1.38447325987e-07    1.0083496579e-06    1.8836437682e-07
             0.0236  -0.000721704144814  -0.000770701746612   1.54129161679e-07   1.02078507024e-06   1.98638977679e-07
             0.0238   -0.00105709749259  -0.000739373785119   1.67018350318e-07    1.0031480434e-06   2.03483952368e-07
              0.024  -0.000989648183983  -0.000456241820979   1.78532441519e-07   9.88307491342e-07    2.1260554579e-07
             0.0242  -0.000542031532399  -4.00413099597e-05   1.90547056856e-07   9.95193847751e-07   2.26650361895e-07
             0.0244   0.000119728588398   0.000336590558124   2.02782165301e-07   1.00654086467e-06   2.38542361355e-07
             0.0246   0.000745004905684   0.000526481124627   2.13919136025e-07   1.00362799294e-06   2.45907712346e-07
             0.0248    0.00109170053785   0.000476253891982   2.24041375431e-07   9.95951652941e-07   2.53755739929e-07
              0.025    0.00102364414833   0.000242050752352   2.34147856392e-07   9.97857987269e-07   2.64256187244e-07
             0.0252   0.000562016649771  -5.44138074852e-05   2.44241390123e-07   1.00278566205e-06   2.73842298523e-07
             0.0254  -0.000121923651263  -0.000292517256506   2.53691171874e-07   1.00094735849e-06   2.81177418646e-07
             0.0256  -0.000767773252302  -0.000396082191774   2.62617829403e-07   9.97956556733e-07   2.88977377035e-07
             0.0258   -0.00112676102393  -0.000342082252069   2.71483970379e-07   9.99846733263e-07   2.97784314262e-07
              0.026   -0.00105786177359  -0.000155098614273   2.80126996365e-07    1.0011079368e-06   3.05491642484e-07
             0.0262  -0.000581566327673    9.9254971563e-05   2.88290251899e-07   9.98800988248e-07   3.12299780275e-07
             0.0264   0.000124549551099   0.000329896983478    2.9616161663e-07   9.97261341107e-07   3.19500977464e-07
             0.0266   0.000792252881027   0.000449706471663   3.03740850098e-07   9.95292186151e-07    3.2604135424e-07
             0.0268    0.00116507013334   0.000407120612385   3.10635736485e-07   9.87175820848e-07   3.30667203606e-07
              0.027    0.00109586219937    0.00020716893762   3.16469684803e-07   9.70178872038e-07   3.33143999139e-07
             0.0272   0.000605308134386  -8.38917406594e-05   3.20641717425e-07   9.38632289493e-07   3.31797557471e-07
             0.0274  -0.000123884752039  -0.000356576480565   3.21976374223e-07   8.80564340374e-07   3.23803396847e-07
             0.0276  -0.000815264487645  -0.000500118184029   3.19051968441e-07   7.85196284439e-07    3.0735282423e-07
             0.0278   -0.00120258248446  -0.000451780157931    3.1056163385e-07   6.46444854326e-07   2.81635966144e-07
              0.028   -0.00113208741969  -0.000226655201613    2.9571195106e-07   4.66345737465e-07   2.47889928215e-07
             0.0282  -0.000623076306041   8.81267875479e-05   2.75108388689e-07   2.64621502133e-07   2.11511104423e-07
             0.0284   0.000136582165541   0.000370483696445   2.51274957436e-07   7.86607976263e-08   1.80651243663e-07
             0.0286   0.000858626978374   0.000512151714473   2.28116235105e-07  -5.03746875261e-08   1.62551042089e-07
             0.0288    0.00126297019748   0.000457330712277   2.09515028948e-07   -9.6695280734e-08   1.59755396386e-07
              0.029    0.00118592857789   0.000220159032774   1.97429215005e-07  -6.83911232178e-08   1.67228444298e-07
             0.0292   0.000647030646197  -0.000119670940078   1.90719459619e-07  -8.47778109511e-09   1.74582738404e-07
             0.0294  -0.000153512853569  -0.000443134258548   1.86069607391e-07   3.22607568327e-08    1.7354960454e-07
             0.0296  -0.000909696944857  -0.000635797908181   1.80483194155e-07    3.0328286368e-08   1.63946532073e-07
             0.0298   -0.00132852988875  -0.000631237970533   1.73326485101e-07   2.31203197321e-09    1.5283429618e-07
               0.03   -0.00124454733673  -0.000432436824383   1.66172988221e-07  -1.68193720607e-08   1.47188154027e-07
             0.0302  -0.000683845828601  -0.000105226742347   1.60622847537e-07    -1.095835515e-08    1.4692275413e-07
             0.0304   0.000145195916008   0.000247909961065   1.56540290173e-07   4.78483623632e-09    1.4641235223e-07
             0.0306   0.000928925430914   0.000521085836585   1.52631237157e-07   8.88069090821e-09   1.42174983118e-07
             0.0308    0.00136605738637   0.000633273188277   1.48242151159e-07   3.46634098672e-10   1.36485652525e-07
              0.031    0.00128339791448   0.000547007581057   1.43936986627e-07  -5.49487556273e-09   1.33072843819e-07
             0.0312   0.000705032139648   0.000280329772587   1.40351168674e-07  -1.58957613213e-09   1.31730985209e-07
             0.0314  -0.000153155402319  -8.94812821135e-05   1.37238332378e-07   3.17564455681e-09   1.29565683031e-07
             0.0316  -0.000963219106024  -0.000439745688294   1.34054963157e-07   1.38866235697e-09   1.25977984479e-07
             0.0318   -0.00141012091083  -0.000640383376992   1.30840873712e-07  -2.06667899972e-09   1.22932243876e-07
              0.032   -0.00131468608478  -0.000607114960826    1.2793889366e-07  -1.39230069729e-09   1.21073626031e-07
             0.0322  -0.000706390690667  -0.000343633668774   1.25297660316e-07   1.80657349887e-10   1.18964155348e-07
             0.0324   0.000184251694132   5.36149342681e-05   1.22602416731e-07  -2.20233202618e-09   1.15922487746e-07
             0.0326    0.00101360426569   0.000432422247094   1.19765321776e-07  -7.49162285453e-09   1.12664601221e-07
             0.0328    0.00145958067592   0.000644279922124   1.16760966679e-07  -1.50386537908e-08   1.08969835263e-07
              0.033    0.00134783970537   0.000601112644932   1.13190171692e-07  -3.07075033313e-08   1.03200056076e-07
             0.0332   0.000718135096957     0.0003105407418   1.08358211088e-07  -6.21647685719e-08    9.4003808279e-08
             0.0334  -0.000193183722762  -0.000122751893231   1.01480744152e-07  -1.15659817144e-07   8.03220123551e-08
             0.0336   -0.00104328051279   -0.00053332104222   9.15659380672e-08  -1.99264794563e-07   6.04427286703e-08
             0.0338   -0.00150914474161  -0.000757368617275   7.74830245078e-08  -3.20812114759e-07   3.31049128357e-08
              0.034   -0.00140630810459  -0.000696784220676   5.85035894901e-08   -4.7954391448e-07  -7.63792876151e-10
             0.0342  -0.000761250771857  -0.000360094827066   3.48337113232e-08  -6.61936840877e-07  -3.79223834584e-08
             0.0344   0.000190298762967   0.000135414977071    7.8644370264e-09  -8.42868713522e-07  -7.33710072858e-08
             0.0346    0.00108676163769   0.000604680111575  -1.98517087192e-08  -9.89632845386e-07  -1.01307596208e-07
             0.0348    0.00157992096253   0.000866813211683  -4.52214219685e-08  -1.07349828108e-06  -1.17798622628e-07
              0.035    0.00147300069738   0.000818417330952  -6.58807604849e-08  -1.08634474897e-06  -1.23632268855e-07
             0.0352   0.000798290801912   0.000476446655453  -8.13237416074e-08  -1.04807667622e-06  -1.24295953828e-07
             0.0354    -0.0001946620702  -2.56336715359e-05   -9.3058777717e-08  -9.97147168107e-07  -1.26899843001e-07
             0.0356   -0.00113126243861  -0.000487163334651  -1.03611485623e-07  -9.69081591063e-07  -1.35900615999e-07
             0.0358   -0.00165081911484  -0.000720093490886  -1.14889452901e-07   -9.7529095402e-07  -1.50240904824e-07
              0.036   -0.00154492470513  -0.000629192630304  -1.27076661637e-07  -9.98986560095e-07  -1.64758106555e-07
             0.0362  -0.000842335094943  -0.000255301929144   -1.3901743859e-07  -1.01419926233e-06  -1.75190211807e-07
             0.0364   0.000197469378629   0.000240646814231  -1.49651577451e-07  -1.01020106555e-06  -1.81808064055e-07
             0.0366    0.00118117075159   0.000646009576765  -1.59028899579e-07  -9.97528384642e-07  -1.88157480185e-07
             0.0368    0.00172983415862   0.000787491365777  -1.68002924504e-07  -9.92255848401e-07  -1.96774121636e-07
              0.037    0.00162315943092   0.000606028305033  -1.77150591446e-07  -9.97678226744e-07  -2.06700356747e-07
             0.0372   0.000887527777345   0.000181521875267  -1.86240412222e-07  -1.00384622821e-06  -2.15407152061e-07
             0.0374  -0.000207848869929  -0.000305181286031  -1.94781404964e-07  -1.00295408771e-06  -2.22276908535e-07
             0.0376   -0.00124935068229  -0.000654324152755   -2.0275060351e-07  -9.98542162809e-07  -2.28910619973e-07
             0.0378   -0.00183500959891  -0.000732118680648  -2.10511247485e-07  -9.97631539804e-07  -2.36419598065e-07
              0.038   -0.00172832226554  -0.000519128653251  -2.18228482437e-07  -1.00018176813e-06   -2.4404931857e-07
             0.0382  -0.000952412068828   -0.00010692990098  -2.25715837865e-07  -1.00108372847e-06  -2.50757565379e-07
             0.0384   0.000211993013871   0.000344478035036  -2.32818342033e-07  -9.98801682229e-07  -2.56788923748e-07
             0.0386    0.00132731641046   0.000664846945886  -2.39619083754e-07   -9.9615116987e-07   -2.6285556486e-07
             0.0388    0.00196282965674   0.000730185338205  -2.46172374511e-07  -9.93550521902e-07  -2.68662496923e-07
              0.039    0.00186029197061   0.000507006888256  -2.52274121406e-07  -9.86924916482e-07  -2.73237731817e-07
             0.0392     0.0010387020776    7.0685172959e-05  -2.57588033862e-07  -9.72092196628e-07  -2.76004883502e-07
             0.0394  -0.000204560346987  -0.000416482314209  -2.61752718363e-07   -9.4594734024e-07  -2.76477988265e-07
             0.0396   -0.00140107163964  -0.000766226107139  -2.64226573707e-07  -9.02880700637e-07    -2.734353139e-07
             0.0398   -0.00208833498168  -0.000839507471406  -2.64198214586e-07  -8.34515510564e-07  -2.65328478526e-07
               0.04   -0.00198858169606  -0.000602112393802  -2.60787703149e-07  -7.34278175521e-07  -2.51291882126e-07
             0.0402   -0.00112029915939  -0.000138581619971  -2.53333658928e-07  -6.00971990388e-07  -2.31492581587e-07
             0.0404   0.000201654499375   0.000378628061509  -2.41635104202e-07  -4.40371180019e-07  -2.07284696922e-07
             0.0406    0.00147974486863   0.000753421401426  -2.26241397975e-07  -2.67610002104e-07  -1.81671946995e-07
             0.0408    0.00222039647829   0.000841802139335  -2.08660671211e-07  -1.07381931755e-07  -1.59027261197e-07
              0.041    0.00212411834917   0.000609999824954  -1.91143661703e-07   1.29628252853e-08  -1.43434200385e-07
             0.0412    0.00120605120608   0.000149805513314  -1.75996869846e-07   7.48629175164e-08  -1.36755414548e-07
             0.0414  -0.000201686745898  -0.000356416789928  -1.64739267869e-07   7.77291497643e-08   -1.3760361593e-07
             0.0416   -0.00156957071503   -0.00070713283636  -1.57489357925e-07    4.1149720439e-08  -1.41690015318e-07
             0.0418   -0.00236908852284  -0.000761740870405  -1.52961934827e-07  -3.01148707567e-09  -1.43877949468e-07
              0.042   -0.00227627183771  -0.000498354096534  -1.49243626352e-07   -2.7246318922e-08  -1.41184894305e-07
             0.0422   -0.00130229478787  -2.50210845844e-05  -1.44933478409e-07  -2.33797036352e-08  -1.34461312248e-07
             0.0424   0.000201597805783   0.000462597165018  -1.39839399268e-07  -3.95823981199e-09  -1.27210128172e-07
             0.0426    0.00167024640618   0.000761106159754    -1.347549255e-07   1.10130528886e-08   -1.2254347818e-07
             0.0428    0.00253653328121   0.000743437480879  -1.30609159645e-07   1.08872353306e-08  -1.20814667159e-07
              0.043    0.00244971856115    0.00041124156429  -1.27837780688e-07    9.4532945258e-10  -1.19864141138e-07
             0.0432    0.00141626549514  -0.000106441510375  -1.26763129053e-07  -6.14914991703e-09  -1.17528325587e-07
             0.0434  -0.000192957902879  -0.000606402652832  -1.29195029345e-07  -4.33390348227e-09   -1.1376057747e-07
             0.0436    -0.0017751276884  -0.000892131696148  -1.41185131791e-07   1.45412544493e-09  -1.10151662613e-07
             0.0438     -0.002720371325  -0.000848592832793  -1.77704981919e-07   3.57513540889e-09  -1.07769527122e-07
              0.044   -0.00264574964758  -0.000483691435134  -2.71490586793e-07   9.86983001747e-10  -1.06072320164e-07
             0.0442     -0.001549178311   7.50104016446e-05  -4.88682206118e-07  -1.28813594194e-09  -1.03940160359e-07
             0.0444   0.000178236769621   0.000624343974696  -9.51319886483e-07   2.80819057728e-10  -1.01146108076e-07
             0.0446     0.0018906450497   0.000956206280415  -1.85965498383e-06   4.15811369798e-09  -9.83048662289e-08
             0.0448    0.00292795409291   0.000934291572863  -3.49474988853e-06   8.14653932364e-09  -9.56284599385e-08
              0.045    0.00286897967433   0.000551252755752  -6.16643543254e-06   1.43296816772e-08  -9.23955496022e-08
             0.0452    0.00170059802459  -5.90210161564e-05  -1.00644100219e-05   2.78278905506e-08  -8.76772055213e-08
             0.0454  -0.000164254588304  -0.000666030531488  -1.49935349755e-05   5.30319398571e-08  -8.09088446401e-08
             0.0456   -0.00203108675378   -0.00103101848425  -2.00516059002e-05   9.37246326421e-08  -7.14779101988e-08
             0.0458   -0.00318063391813   -0.00100295241332  -2.34332097104e-05   1.55532460005e-07  -5.83053716096e-08
              0.046   -0.00314360267887  -0.000581092705056  -2.26462859685e-05   2.44970703238e-07  -4.03460710597e-08
             0.0462   -0.00188953668327   8.12416970014e-05  -1.53750579963e-05   3.64956624945e-07    -1.743515675e-08
             0.0464    0.00014489556615   0.000732250045265   -9.0082960706e-07   5.11461621883e-07   9.41218883994e-09
             0.0466    0.00220510713938    0.00111594101046   1.85375294781e-05   6.72980321986e-07   3.81128446348e-08
             0.0468     0.0034958492307    0.00107156135258   3.74606075239e-05   8.31144271785e-07    6.5646488245e-08
              0.047    0.00348598900639    0.00060063925289   4.87514973972e-05   9.63288707431e-07   8.86109731629e-08
             0.0472    0.00212465965633  -0.000126979950398   4.69383337689e-05   1.04941094521e-06   1.04547993553e-07
             0.0474  -0.000118812476693  -0.000833846178871   3.16051259014e-05   1.08130362358e-06   1.13266802547e-07
             0.0476   -0.00241419246139   -0.00124049100199   8.73498781151e-06   1.06757896799e-06   1.17093114018e-07
             0.0478   -0.00387522422174   -0.00117533176175  -1.13657837071e-05   1.03073105187e-06   1.19827800988e-07
              0.048     -0.003898427874  -0.000645945228924  -1.88865379636e-05   9.97215215096e-07   1.24923692665e-07
             0.0482   -0.00240762407597   0.000157539505784   -9.5615013953e-06    9.8491976551e-07   1.33727309742e-07
             0.0484   9.26100260534e-05   0.000930735158816   1.28553086178e-05   9.94985194799e-07   1.44908571447e-07
             0.0486    0.00268322961258     0.0013703270819   3.80617055684e-05   1.01417946754e-06   1.55715128637e-07
             0.0488    0.00436395335527    0.00129240552778   5.38752537741e-05   1.02672365521e-06   1.64180710212e-07
              0.049     0.0044345218547   0.000708017470127   5.18007164798e-05   1.02614281524e-06    1.7044484329e-07
             0.0492    0.00278020749593  -0.000174066654875   3.08726361539e-05   1.01779050346e-06   1.76176147236e-07
             0.0494  -5.29844712584e-05   -0.00102065122679  -1.98365409207e-06   1.01135079309e-06   1.82829048615e-07
             0.0496   -0.00303286507674   -0.00149830351054   -3.5172280967e-05   1.01124743152e-06   1.90407141954e-07
             0.0498   -0.00501130625568   -0.00140319877325  -5.76065190139e-05   1.01394267845e-06    1.9781290554e-07
               0.05   -0.00515929933232  -0.000747354954277  -6.33421345742e-05   1.01365416514e-06    2.0423081373e-07
             0.0502   -0.00330462514669   0.000234520403532  -5.36128670632e-05   1.00914291058e-06   2.09925269479e-07
             0.0504  -3.77494185294e-05    0.00116599649558  -3.56258324056e-05   1.00392476288e-06   2.15657139642e-07
             0.0506    0.00346793566788    0.00167214352944  -1.89128384873e-05   1.00092475212e-06   2.21648880818e-07
             0.0508    0.00586939667276     0.0015310250821  -1.08741347682e-05   9.98917262181e-07    2.2740465636e-07
              0.051    0.00615704091315   0.000771122207221  -1.33694712321e-05   9.94423391534e-07   2.32386126647e-07
             0.0512    0.00406269097722  -0.000328643866302  -2.18967512311e-05   9.85201951884e-07   2.36469688774e-07
             0.0514   0.000213563707807   -0.00134029156519  -2.79157324936e-05   9.70278965877e-07   2.39604803474e-07
             0.0516   -0.00404119160255   -0.00185177813266  -2.33347895267e-05   9.47110139727e-07   2.41269766095e-07
             0.0518   -0.00708824454184   -0.00163194085538   -4.9113970921e-06   9.10387151171e-07   2.40509508742e-07
              0.052   -0.00764123972309  -0.000731102084071    2.3714182302e-05   8.54058014155e-07   2.36417889356e-07
             0.0522   -0.00525506094952   0.000524107331316   5.33548251425e-05   7.73662081944e-07   2.28401042749e-07
             0.0524  -0.000566604959817    0.00164541316464   7.32651140461e-05   6.67006385968e-07   2.16158925978e-07
             0.0526     0.0048479257707    0.00216917488461   7.58493352526e-05   5.34942263018e-07   1.99876018294e-07
             0.0528    0.00897653740673    0.00184479919382   5.99163705931e-05   3.83672997153e-07   1.80665087465e-07
              0.053     0.0100799647634    0.00074899565177   3.10782845766e-05   2.26467780398e-07   1.60706229789e-07
             0.0532    0.00736437248177  -0.000725338637456  -7.03016464509e-07   8.19963055486e-08   1.42757313019e-07
             0.0534    0.00137367902821   -0.00200820954754  -2.51025809749e-05  -3.05915731473e-08   1.29300900745e-07
             0.0536   -0.00606035366037   -0.00257071511046   -3.5132622531e-05  -9.77298246606e-08   1.21702553986e-07
             0.0538      -0.01232782833   -0.00214005980056  -2.92314997236e-05  -1.16713779735e-07   1.19602730871e-07
              0.054    -0.0148689093974  -0.000825975962637  -1.13947485478e-05  -9.80353284577e-08   1.20866323939e-07
             0.0542    -0.0120600406926   0.000897761733711   1.02936726531e-05  -6.22142397283e-08   1.22422784413e-07
             0.0544   -0.00386139673888    0.00235957375477   2.62143546254e-05  -3.10457934991e-08   1.21748682186e-07
             0.0546    0.00800835172531    0.00294756864099   2.83501025502e-05  -1.77228440247e-08   1.18086050379e-07
             0.0548     0.0204588488577    0.00236098604467   1.32855059373e-05  -2.19689375346e-08   1.12581730583e-07
              0.055     0.0298838812614   0.000754431594654  -1.59910969575e-05  -3.31553416041e-08   1.07283879195e-07
             0.0552     0.0332355161001   -0.00129022626934  -5.04780156547e-05  -3.91692854795e-08   1.03678977144e-07
             0.0554     0.0289844685203   -0.00296603235017  -7.79846850766e-05  -3.50022535591e-08   1.01775401388e-07
             0.0556     0.0176590172066   -0.00355037608502  -8.75161108271e-05  -2.50816845041e-08    1.0039489696e-07
             0.0558    0.00177968236546   -0.00270670951993  -7.35527897083e-05  -1.82424234752e-08   9.83630771735e-08
              0.056    -0.0148063168051  -0.000656658081594  -3.85324230367e-05  -2.06699572771e-08   9.54846183555e-08
             0.0562    -0.0279980466298    0.00185849856335   7.51135201295e-06  -3.39079986125e-08   9.24543585426e-08
             0.0564    -0.0345990907508    0.00383149996879   5.01780673949e-05  -6.01140937736e-08   8.99619784365e-08
             0.0566    -0.0332107601292    0.00437701464727   7.57123234577e-05  -1.10493377481e-07   8.79898448572e-08
             0.0568     -0.024592374249    0.00311063102499   7.58949589144e-05  -2.11618955694e-07   8.59479160967e-08
              0.057    -0.0113869547786    0.00036392479927   5.08653591516e-05  -4.08414521815e-07   8.33254155648e-08
             0.0572     0.0026928024508   -0.00287003500891   8.82127742247e-06  -7.66217792286e-07   8.00341897644e-08
             0.0574      0.013959658546   -0.00526911059518  -3.70763165011e-05  -1.37205097843e-06   7.60899045391e-08
             0.0576     0.0197901120048   -0.00569025250527  -7.31790236657e-05  -2.32784987357e-06   7.11155610114e-08
             0.0578     0.0192964377037    -0.0036698515954  -8.95210830539e-05  -3.72316893456e-06   6.43030231339e-08
              0.058     0.0134476805192   0.000285409682272  -8.24742237686e-05  -5.57828362396e-06   5.48109976034e-08
             0.0582    0.00463279549049    0.00476131652655  -5.54116717052e-05  -7.76098265427e-06   4.20852270084e-08
             0.0584   -0.00416805826468     0.0078775906064  -1.74489201571e-05  -9.89885907938e-06   2.58827529549e-08
             0.0586    -0.0103253700231    0.00799061767694   1.93691382278e-05  -1.13311671393e-05   6.29518139358e-09
             0.0588    -0.0123175580658    0.00442432459126   4.37778930941e-05  -1.11628785044e-05  -1.59935458063e-08
              0.059    -0.0100824971305   -0.00204592056062   4.88923532669e-05  -8.47889098469e-06  -3.94619176894e-08
             0.0592   -0.00488480415451   -0.00917497081533   3.45188107062e-05  -2.72418354619e-06  -6.19226956392e-08
             0.0594    0.00122050506574    -0.0137689263192   7.29147140648e-06   5.84812317684e-06  -8.11411355782e-08
             0.0596    0.00612447020035    -0.0126318644652  -2.15270656262e-05   1.58744297564e-05  -9.55654698943e-08
             0.0598     0.0083483299137   -0.00365966814752  -3.99025610935e-05   2.49829498212e-05  -1.04867421139e-07
               0.06    0.00745928966368     0.0132791421307  -3.92626806329e-05   3.04516808211e-05  -1.10138139697e-07
             0.0602    0.00410597853928     0.0359985945738  -1.76547686961e-05   3.02977539696e-05  -1.13575904272e-07
             0.0604  -0.000305112123721     0.0603573213693   1.93241609131e-05    2.4341852883e-05  -1.17602056152e-07
             0.0606   -0.00415437917344     0.0812744193844   6.02570824276e-05    1.4622839813e-05  -1.23757644924e-07
             0.0608   -0.00617482207244     0.0941223766775    9.1777809023e-05   4.73532902112e-06  -1.32056531695e-07
              0.061   -0.00584748252242      0.096074469302   0.000103231210756  -1.77420538684e-06  -1.41235495011e-07
             0.0612   -0.00350802417397     0.0869712945985   9.04285781272e-05   -3.1859785596e-06  -1.49717502065e-07
             0.0614  -0.000153259391949     0.0694035490094   5.71326993579e-05  -5.44109471618e-07  -1.56634759846e-07
             0.0616    0.00296061071761     0.0479491330414    1.3762714497e-05   2.86409193627e-06  -1.62250500021e-07
             0.0618    0.00477285885706     0.0277772780938  -2.61942616354e-05   3.24647100385e-06  -1.67540449737e-07
              0.062     0.0047659596461     0.0130500329347  -5.08160413156e-05  -1.71648180488e-06  -1.73311350678e-07
             0.0622    0.00309630169691    0.00563535501601  -5.38352699898e-05  -1.17244401901e-05  -1.79603074487e-07
             0.0624    0.00048184109948    0.00456132721947  -3.67333043828e-05  -2.40188364982e-05  -1.85844954074e-07
             0.0626   -0.00209367121034     0.0064095854221  -8.01579865104e-06  -3.45515963832e-05  -1.91508220192e-07
             0.0628   -0.00374237026808    0.00654095194305   2.01185899424e-05  -3.94647387861e-05  -1.96558394039e-07
              0.063   -0.00396981749475   0.000767448829303   3.64433457334e-05  -3.63277659063e-05  -2.01310006302e-07
             0.0632   -0.00281160811418    -0.0130742214564   3.48798605734e-05  -2.49289369464e-05  -2.05938646224e-07
             0.0634  -0.000775933027177    -0.0341760920019   1.66209194585e-05  -7.57317293303e-06  -2.10197357414e-07
             0.0636     0.0013713363934      -0.05877628149  -1.04805981842e-05   1.12403471746e-05  -2.13568804055e-07
             0.0638    0.00289118486713    -0.0811697151676   -3.4918375006e-05   2.59144675425e-05  -2.15576585898e-07
              0.064    0.00332113559327    -0.0954158694886  -4.58149466502e-05   3.15157719548e-05   -2.1586247882e-07
             0.0642    0.00260691974859    -0.0972097574514  -3.69811472893e-05    2.5651368164e-05  -2.14007879364e-07
             0.0644    0.00108190524937    -0.0853137993922  -9.33618241549e-06   9.64370171328e-06  -2.09434446239e-07
             0.0646  -0.000683201823659    -0.0620757216331   2.91827526667e-05  -1.16361281845e-05  -2.01607647946e-07
             0.0648   -0.00209471268951    -0.0328440251783   6.62347823447e-05  -3.13390217701e-05  -1.90384462062e-07
              0.065   -0.00273357380429   -0.00444650605967   8.93594295037e-05  -4.30187317063e-05    -1.762189458e-07
             0.0652   -0.00247080441575       0.01679727701   9.04846791692e-05  -4.28665368298e-05  -1.60159005834e-07
             0.0654   -0.00147209259463     0.0269033857993   6.90570498047e-05  -3.09566826094e-05  -1.43741073586e-07
             0.0656   -0.00010541275564     0.0253118023774   3.25442155998e-05  -1.11309101974e-05  -1.28793282329e-07
             0.0658    0.00120220088133     0.0148923998288  -6.08053315768e-06   1.03276493706e-05  -1.17039673601e-07
              0.066     0.0021012762243   0.000873579310617  -3.31027403825e-05   2.67518457967e-05  -1.09532798391e-07
             0.0662     0.0024040594497     -0.010953644345  -3.93202516801e-05   3.32817514532e-05  -1.06195809989e-07
             0.0664    0.00209779096571     -0.016169719552  -2.37188100572e-05   2.85681972889e-05  -1.05791083224e-07
             0.0666    0.00129929401784     -0.013169984219   5.92850149541e-06   1.53996911249e-05  -1.06390040497e-07
             0.0668   0.000184041439837    -0.0036515091054   3.58587855208e-05  -1.33681941075e-07  -1.06143178217e-07
              0.067   -0.00107341045278    0.00800826488013   5.15569662912e-05  -1.08544344219e-05  -1.04015303285e-07
             0.0672   -0.00232394996904     0.0162706852883   4.35450607896e-05  -1.13826042493e-05  -1.00140625069e-07
             0.0674   -0.00343237669321     0.0163513324693   1.15188813273e-05  -5.43880930508e-07  -9.55788932257e-08
             0.0676   -0.00424975371606    0.00590442438345  -3.49335726964e-05   1.77880848937e-05   -9.1575748386e-08
             0.0678   -0.00459905710261    -0.0140722263128  -7.96147307649e-05   3.59026578368e-05  -8.87892573388e-08
              0.068   -0.00429708647953    -0.0394042555329  -0.000105962955236   4.51392096888e-05  -8.69982976601e-08
             0.0682   -0.00321607655567    -0.0639248618483  -0.000103830491701   3.93617952313e-05  -8.54448786482e-08
             0.0684   -0.00136473025659    -0.0812960607605  -7.39443770542e-05   1.76767633089e-05  -8.34821648794e-08
             0.0686     0.0010483479303     -0.086889428849  -2.80707086618e-05  -1.46921167491e-05  -8.10063143172e-08
             0.0688    0.00360695199767    -0.0791394521562   1.53191458016e-05   -4.7814059439e-05  -7.83754941755e-08
              0.069    0.00575667750087    -0.0599605265841   3.82259412395e-05  -7.03820066871e-05  -7.59584417953e-08
             0.0692    0.00694362302714    -0.0341220482982    3.0334595549e-05  -7.38630254035e-05  -7.37443018839e-08
             0.0694    0.00678425610783   -0.00780442511203  -6.59542850648e-06   -5.5949618871e-05  -7.13360870418e-08
             0.0696     0.0052094328614     0.0131934465376  -5.89667878678e-05  -2.18989520294e-05   -6.8248042459e-08
             0.0698    0.00252696701038     0.0250343823335  -0.000106238188555   1.69635566514e-05  -6.41445982671e-08
               0.07  -0.000629839745613     0.0267408497543  -0.000128675385065      4.72145007e-05  -5.87873826788e-08
             0.0702   -0.00346272008546     0.0201773805282  -0.000115018357018   5.83559402877e-05  -5.18218255496e-08
             0.0704   -0.00523401166808    0.00918475099519  -6.71343089888e-05   4.69277763127e-05   -4.2707898489e-08
             0.0706   -0.00548725451328   -0.00180248501577    1.6114458213e-07   1.80163451638e-05  -3.09164442042e-08
             0.0708   -0.00419011320376   -0.00918005375439   6.41796914403e-05  -1.65271582432e-05  -1.62288535314e-08
              0.071     -0.001749716949    -0.0111829772375      0.000102612828   -4.2540218672e-05   1.08400146361e-09
             0.0712    0.00110835689399   -0.00818883980122   0.000101993718512  -4.90035263547e-05    2.0255365437e-08
             0.0714    0.00356077579102   -0.00227559178479   6.31471364293e-05  -3.24179905937e-05   4.00961720074e-08
             0.0716    0.00493626803526     0.0037570045797   1.35782826016e-06   1.61363582117e-06   5.91132260809e-08
             0.0718    0.00491377636368    0.00752846842426  -5.90765426098e-05   4.03119735212e-05   7.57595772869e-08
